Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,
LG,4.7,0,0,â‚¹164999,â‚¹264990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/j/v/h/lg-65sm9000pta-original-imafgcrpawrszauz.jpeg?q=70,
LG,4.6,0,0,â‚¹149999,â‚¹229990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/s/r/3/lg-oled55c9pta-original-imafkt9pf9gumafg.jpeg?q=70,
LG,4.6,0,0,â‚¹49990,â‚¹74990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/q/s/k/lg-50um7300pta-original-imafha3gkhwyybbg.jpeg?q=70,
SAMSUNG,4,0,0,â‚¹26900,0,HD Ready 1366 x 768 Pixels,40 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+,https://rukminim1.flixcart.com/image/312/312/jialea80/television/b/g/8/samsung-43n5100-original-imaf64ewtyhwx4gy.jpeg?q=70,
SAMSUNG,4.6,0,0,â‚¹85000,â‚¹134900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/z/c/g/samsung-qa55q60takxxl-original-imafvs8y58upfwrp.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹7999,â‚¹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,
SAMSUNG,5,0,0,â‚¹179999,â‚¹374900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jnm2efk0/television/c/a/z/samsung-qa65q6fnakxxl-original-imaf64fyuszxgyn4.jpeg?q=70,
Panasonic,0,0,0,â‚¹55915,â‚¹73990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/l0o6nbk0/television/t/x/c/th-55lx700dx-panasonic-original-imagcejh5enwhxvf.jpeg?q=70,
LG,4.4,0,0,â‚¹89990,â‚¹159990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/g/d/o/65nano73tpz-65nano73tpz-lg-original-imag4q3xrym7ymag.jpeg?q=70,
Compaq,4.3,0,0,â‚¹99999,â‚¹229990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kekadu80/television/v/z/g/compaq-cq65aoqd-original-imafv7n7h9psrdgz.jpeg?q=70,
LG,4.5,0,0,â‚¹80990,0,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/5/d/c/lg-49uj632t-original-imaexshpzasrggyz.jpeg?q=70,
TCL,0,0,0,â‚¹58999,â‚¹119900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/television/l/i/k/-original-imagdybfadpxegvw.jpeg?q=70,
InnoQ,4.1,0,0,â‚¹13790,â‚¹35990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/television/m/e/u/-original-imagdun9tvaf6zfx.jpeg?q=70,
SONY,4.3,0,0,â‚¹27489,â‚¹29900,Netflix|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kawtvgw0/television/c/k/j/sony-kdl-32w6100-original-imafsd854nzy9qf9.jpeg?q=70,
Blaupunkt,4.4,6977,1601,â‚¹19999,â‚¹28999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l12h1u80/television/r/0/o/-original-imagcppfcskxycz7.jpeg?q=70,
SAMSUNG,4.3,0,0,â‚¹69500,0,Full HD 1920 x 1080 Pixels,20 w Speaker Output,100 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/k/f/7/samsung-49k5100-original-imaempph6gxghzyz.jpeg?q=70,
LG,4.8,0,0,â‚¹77990,0,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/jb6tksw0/television/3/u/h/lg-49lj617v-original-imafyhcugrt3u4qf.jpeg?q=70,
SONY,4.3,0,0,â‚¹27489,â‚¹29900,Netflix|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kawtvgw0/television/c/k/j/sony-kdl-32w6100-original-imafsd854nzy9qf9.jpeg?q=70,
SAMSUNG,4.3,0,0,â‚¹69500,0,Full HD 1920 x 1080 Pixels,20 w Speaker Output,100 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/k/f/7/samsung-49k5100-original-imaempph6gxghzyz.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹109990,â‚¹145900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/f/s/i/ua65au9070-samsung-original-imag58we3y9aqkp6.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
SAMSUNG,3.6,0,0,â‚¹284900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/television/b/u/x/samsung-ua55ks9000klxl-original-imaekc8he3rcyqhh.jpeg?q=70,
LG,4.4,0,0,â‚¹68990,0,Netflix|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/s/9/h/lg-49lj554t-original-imaexshpqytm3jkk.jpeg?q=70,
PHILIPS,4.2,0,0,â‚¹48999,â‚¹89900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/television/v/p/f/55put8215-94-philips-original-imagfkpbcqsg5hkq.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
SAMSUNG,4.2,625,131,â‚¹48900,0,Full HD 1920 x 1080 Pixels,14 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 1 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/c/a/f/samsung-43k5002-original-imaes2hv5k52hfwu.jpeg?q=70,
Dyanora,3.8,0,0,â‚¹9499,â‚¹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l4d2ljk0/television/2/j/h/-original-imagf9thvuxqgbcv.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x785 Pixels,24W x 19 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/u/b/9/22kp32s4f-32-inches-smart-android-tv-connect-bluetooth-lan-input-original-imagbsjgrfptkzbq.jpeg?q=70,
Croma,4.2,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
LG,4.3,0,0,â‚¹64990,â‚¹102990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k6jnfrk0/television/a/t/f/lg-55sm8100pta-original-imafzzhykfqxe6vb.jpeg?q=70,
LG,4.2,0,0,â‚¹103990,0,Netflix|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jb6tksw0/television/w/f/y/lg-55lj550t-original-imafyhcuz3zbg9ha.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹229900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j4sronk0/television/u/p/8/samsung-65mu7500-original-imaevmghknyzjghe.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Sansui,0,0,0,â‚¹13290,â‚¹17990,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty on Product and Additional 1 Year on Panel,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/television/b/r/t/jsw32nshd-sansui-original-imag6mzhqvhpbask.jpeg?q=70,
IMPEX,0,0,0,â‚¹21549,â‚¹33990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366x768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ky3b0y80/television/n/1/n/grande-32-grande-32-impex-original-imagaejf5xwxf7k2.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹104950,â‚¹209900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/c/0/r/qa65q60aaklxl-samsung-original-imag4qf6mvjszgkd.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
LG,0,0,0,â‚¹74990,â‚¹149990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/o/z/f/55nano83tpz-55nano83tpz-lg-original-imag6kppqq6hdrgy.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x770 Pixels,24W x 4 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/z/6/c/22kp32s4f-2022-new-model-smart-led-tv-720p-screen-size-32inches-original-imagbsj7xx7ygqgg.jpeg?q=70,
Thomson,4.4,4207,868,â‚¹23999,â‚¹33999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/television/w/c/z/43path4545bl-43path4545bl-thomson-original-imag7a88xjj5y2dv.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
LG,0,0,0,â‚¹189990,â‚¹379990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (8K) 7680 x 4320 Pixels,40W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/television/1/y/j/65nano95tna-65nano95tna-lg-original-imag7cn5w8rbhyex.jpeg?q=70,
SAMSUNG,3.7,0,0,â‚¹155900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j4sronk0/television/v/5/7/samsung-49mu7000-original-imaevmgh7thhuzpz.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹295900,0,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,120 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/television/k/z/d/samsung-65ku6470-original-imaezvg2h42ftwep.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
SAMSUNG,4.5,0,0,â‚¹104900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/f/x/r/samsung-55nu7100-original-imaf64eyph7tkw5c.jpeg?q=70,
PHILIPS,0,0,0,â‚¹48900,â‚¹89990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/television/n/p/e/50put8115-94-philips-original-imag7wrzzzhzdxsz.jpeg?q=70,
SAMSUNG,4,0,0,â‚¹53999,â‚¹70900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/g/d/z/samsung-ua50tu8000kxxl-original-imafvs8yvqswsuvf.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
Panasonic,4.4,0,0,â‚¹69999,â‚¹139900,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jkwwgi80/television/t/a/5/panasonic-th-49fx730d-original-imaf85revkzhedxv.jpeg?q=70,
LG,4.4,0,0,â‚¹79990,0,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,2 x HDMI | 1 x USB,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/w/z/t/lg-43uj752t-original-imaexscwkr6szygg.jpeg?q=70,
CORNEA,0,0,0,â‚¹228999,â‚¹299999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ys70w0/television/b/g/o/86corfls05-cornea-original-imageyqsxp3tvwt2.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
LG,0,0,0,â‚¹170400,â‚¹299990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40W x 2 Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/television/p/o/t/65qned91tpz-lg-original-imagbmxnbkpghpgh.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
SAMSUNG,4.5,0,0,â‚¹146900,0,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,200 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/television/h/z/e/samsung-49ku6570-original-imaehfq2vcgvh8ac.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
iMEE,0,0,0,â‚¹9899,â‚¹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/f/i/h/-original-imagfu5hye2vy5ff.jpeg?q=70,
Micromax,4,4143,1183,â‚¹29990,0,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,A+ Grade, 100% Zero Bright Dot Panel,https://rukminim1.flixcart.com/image/312/312/television/e/s/r/micromax-40-canvas-s-original-imaerywuznsqc7pk.jpeg?q=70
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x796 Pixels,24W x 30 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/j/c/j/22kp32s4f-81cm-32inches-led-smart-android-tv-kinger-original-imagbsj9nhnrh9rw.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹6199,â‚¹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,
Panasonic,0,0,0,â‚¹56990,â‚¹69990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/k/a/g/panasonic-th-55hx635dx-original-imafwjqwatfj4p9q.jpeg?q=70,
Panasonic,0,0,0,â‚¹62990,â‚¹82990,Prime Video,Ultra HD (4K) 3840 * 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/knyxqq80/television/0/t/d/th-55jx750dx-panasonic-original-imag2jyhqqspyxwy.jpeg?q=70,
iMEE,0,0,0,â‚¹9899,â‚¹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/7/c/r/-original-imagfu5ht68h9ydy.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
Panasonic,3.7,0,0,â‚¹43805,â‚¹56990,Ultra HD (4K) 3840 * 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year on product,https://rukminim1.flixcart.com/image/312/312/knyxqq80/television/8/u/t/th-43jx750dx-panasonic-original-imag2jy4f7wxhcky.jpeg?q=70,
HUIDI,0,0,0,â‚¹7399,â‚¹16599,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/kltryq80/television/m/e/w/hd32d1m19-huidi-original-imagyv5yzcfhee2g.jpeg?q=70,
LumX,4.1,0,0,â‚¹7349,â‚¹16890,HD Ready 1366X768P Pixels,20W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/krce64w0/television/0/n/a/24za442-24za442-lumx-original-imag55zgzcgvzpfx.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
CloudWalker,4.3,1706,466,â‚¹17999,â‚¹32990,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,A+ Grade IPS,https://rukminim1.flixcart.com/image/312/312/jdnevm80/television/6/j/9/cloudwalker-43af-original-imaf2gfssjysgg3d.jpeg?q=70,
iMEE,0,0,0,â‚¹10399,â‚¹19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/k/b/3/-original-imagfu5hzrb6hkaq.jpeg?q=70,
DETEL,4.1,0,0,â‚¹23499,â‚¹44900,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k23m4cw0/television/x/x/d/detel-di43sfa-original-imafhgqrzgagfgnh.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
Nokia,0,0,0,â‚¹49999,â‚¹79999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/p/q/3/nokia-65tauhdn-original-imafw8xgjgffu7wb.jpeg?q=70,
Nokia,4.1,5890,1028,â‚¹29999,â‚¹41999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,60 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/8/0/m/43fhdadndt52x-nokia-original-imag79br6j2gp6yf.jpeg?q=70,
CloudWalker,3.9,2746,952,â‚¹24999,â‚¹37990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,10 W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jo4n4i80/television/d/7/g/cloudwalker-cloud-tv-43su-original-imafanmjtbfvqzhh.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
